C1_source,C1_target,D_source,D_target,I_source,I_target,global_edge,global_gibbs_residual,global_map_residual,global_monotone_violation,global_status,local_edge,local_hint_index,local_residual,local_status,local_threshold,local_unverified,local_verify_gp_err_A,local_verify_gp_err_Ap,local_verify_map_err,local_verify_method_gap,local_verify_ok,local_verify_tp_err_A,local_verify_tp_err_Ap,local_without_ppt,p_source,p_target,ppt_edge,ppt_gibbs_residual,ppt_map_residual,ppt_status,source,target
0.39322386648296365,0.26339680185581094,0.5822031088882179,0.24876794574879907,0.5822031088882179,0.24876794588426232,0,2.600262697444728e-08,0.0208944823245103,0,"optimal (map_res=2.089e-02, gibbs_res=2.600e-08)",0,-1,0.23705553215503566,"multistart_best_only | optimal (residual=2.371e-01, threshold=1.000e-06)",1e-06,0,9.049452053197962e-10,9.28598881136909e-09,0.23705553215503566,0.0,0,5.019757703383436e-12,6.206621364486223e-13,0,1.0,4.0,0,,,infeasible,1,4
0.39322386648296365,0.2446083690443888,0.5822031088882179,0.230014698277135,0.5822031088882179,0.2300146982771254,0,4.4382747413550486e-08,0.004053564264944147,0,"optimal (map_res=4.054e-03, gibbs_res=4.438e-08)",0,-1,0.22040074283593758,"multistart_best_only | optimal (residual=2.204e-01, threshold=1.000e-06)",1e-06,0,5.6200532825639904e-08,1.0583630456444099e-08,0.22040074283641561,0.0,0,6.297754370283956e-12,4.676173124454846e-12,0,1.0,5.0,0,,,infeasible,1,5
0.39322386648296365,0.40179379886495403,0.5822031088882179,0.5753413217568073,0.5822031088882179,0.5753380085429277,0,7.84488787315327e-08,0.16974394049172575,0,"optimal (map_res=1.697e-01, gibbs_res=7.845e-08)",0,-1,0.3757145209375936,"multistart_best_only | optimal (residual=3.757e-01, threshold=1.000e-06)",1e-06,0,4.726999730493473e-08,3.8003373420942575e-08,0.37571452093602004,0.0,0,1.3169266992876277e-11,1.0956483630393825e-12,0,1.0,6.0,0,,,infeasible,1,6
0.39322386648296365,0.22355139104787874,0.5822031088882179,0.1705572355470672,0.5822031088882179,0.1705572355464685,1,1.0966708361106399e-08,1.5878707958531738e-08,0,"optimal (map_res=1.588e-08, gibbs_res=1.097e-08)",0,-1,0.10436876518067581,"multistart_best_only | optimal (residual=1.044e-01, threshold=1.000e-06)",1e-06,0,4.389405256081523e-08,2.8179642830053913e-09,0.10436876518081245,0.0,0,5.41053952388211e-12,2.8559079808091917e-13,0,1.0,7.0,0,,,infeasible,1,7
0.2546840602864442,0.6400213752265185,0.2372791035371393,1.1644062177764365,0.23727906965369705,1.1644062177764358,0,1.1661873431088332e-07,0.4678846567895492,0,"optimal (map_res=4.679e-01, gibbs_res=1.166e-07)",0,-1,0.6672954633460367,"multistart_best_only | optimal (residual=6.673e-01, threshold=1.000e-06)",1e-06,0,5.9382974817022575e-09,3.4220401797212326e-08,0.7150234884660513,0.0,0,3.346171888520623e-12,2.5529568166217854e-11,0,2.0,0.0,0,,,infeasible,2,0
0.2546840602864442,0.39322386648296365,0.2372791035371393,0.5822031088882179,0.23727906965369705,0.5822031088882179,0,1.4947060061793696e-07,0.19812314554460597,0,"optimal (map_res=1.981e-01, gibbs_res=1.495e-07)",0,-1,0.2982829048319953,"multistart_best_only | optimal (residual=2.983e-01, threshold=1.000e-06)",1e-06,0,2.9425003143626474e-09,2.3307412586020916e-09,0.3868837070782486,0.0,0,3.758934590281289e-12,1.1497247060461e-10,0,2.0,1.0,0,,,infeasible,2,1
0.2546840602864442,0.19865422526166776,0.2372791035371393,0.1823216648903911,0.23727906965369705,0.1823216387936949,0,1.1637944202231467e-07,1.0828419409859275e-07,0,"optimal (map_res=1.083e-07, gibbs_res=1.164e-07)",0,-1,0.13146539510408886,"multistart_best_only | optimal (residual=1.315e-01, threshold=1.000e-06)",1e-06,0,7.829981058708927e-09,4.236570339152796e-09,0.17888696291915807,0.0,0,3.0151627434950575e-12,2.7392967529018106e-12,0,2.0,3.0,0,,,infeasible,2,3
0.2546840602864442,0.26339680185581094,0.2372791035371393,0.24876794574879907,0.23727906965369705,0.24876794588426232,0,5.8392499271424284e-08,0.01579351399898413,0,"optimal (map_res=1.579e-02, gibbs_res=5.839e-08)",0,-1,0.2418644048425735,"multistart_best_only | optimal (residual=2.419e-01, threshold=1.000e-06)",1e-06,0,1.0756654932732103e-08,1.7628045219741796e-08,0.3083760613845403,0.0,0,1.8467724327501815e-12,1.513127199051118e-11,0,2.0,4.0,0,,,infeasible,2,4
0.2546840602864442,0.2446083690443888,0.2372791035371393,0.230014698277135,0.23727906965369705,0.2300146982771254,0,1.494718417203211e-08,0.03393216343999407,0,"optimal (map_res=3.393e-02, gibbs_res=1.495e-08)",0,-1,0.16187321098180882,"multistart_best_only | optimal (residual=1.619e-01, threshold=1.000e-06)",1e-06,0,9.630109046655934e-09,1.8194068570592283e-09,0.2551639202161281,0.0,0,8.118844971659685e-12,9.76808252334982e-12,0,2.0,5.0,0,,,infeasible,2,5
0.2546840602864442,0.40179379886495403,0.2372791035371393,0.5753413217568073,0.23727906965369705,0.5753380085429277,0,1.9103646712078014e-07,0.1820977741263871,0,"optimal (map_res=1.821e-01, gibbs_res=1.910e-07)",0,-1,0.3950542208991091,"multistart_best_only | optimal (residual=3.951e-01, threshold=1.000e-06)",1e-06,0,1.3997419690706769e-08,8.447173755672283e-09,0.4385528884008873,0.0,0,2.1657404096150366e-11,3.2848346851777814e-11,0,2.0,6.0,0,,,infeasible,2,6
0.2546840602864442,0.22355139104787874,0.2372791035371393,0.1705572355470672,0.23727906965369705,0.1705572355464685,0,4.3792760733043095e-08,0.014243362861458888,0,"optimal (map_res=1.424e-02, gibbs_res=4.379e-08)",0,-1,0.11993553485495335,"multistart_best_only | optimal (residual=1.199e-01, threshold=1.000e-06)",1e-06,0,1.6681553994380294e-08,3.810602557972248e-09,0.26955221830455284,0.0,0,9.877238433755463e-12,5.370294226157906e-12,0,2.0,7.0,0,,,infeasible,2,7
0.19865422526166776,0.6400213752265185,0.1823216648903911,1.1644062177764365,0.1823216387936949,1.1644062177764358,0,1.7229088483330749e-07,0.5288084664893754,0,"optimal (map_res=5.288e-01, gibbs_res=1.723e-07)",0,-1,0.6610644682052849,"multistart_best_only | optimal (residual=6.611e-01, threshold=1.000e-06)",1e-06,0,1.5206364842032916e-08,2.2358335839789844e-07,0.6772421205999266,0.0,0,1.9945846457366464e-11,5.486780175338876e-11,0,3.0,0.0,0,,,infeasible,3,0
0.19865422526166776,0.39322386648296365,0.1823216648903911,0.5822031088882179,0.1823216387936949,0.5822031088882179,0,6.128819052054243e-09,0.21221051568020272,0,"optimal (map_res=2.122e-01, gibbs_res=6.129e-09)",0,-1,0.3224471574174054,"multistart_best_only | optimal (residual=3.224e-01, threshold=1.000e-06)",1e-06,0,1.5935152739065833e-09,3.8535345150330836e-10,0.37875797824194335,0.0,0,3.3877677733293227e-12,5.732859058639351e-13,0,3.0,1.0,0,,,infeasible,3,1
0.19865422526166776,0.2546840602864442,0.1823216648903911,0.2372791035371393,0.1823216387936949,0.23727906965369705,0,1.8670621956028463e-08,0.07319161920062095,0,"optimal (map_res=7.319e-02, gibbs_res=1.867e-08)",0,-1,0.19033601801356237,"multistart_best_only | optimal (residual=1.903e-01, threshold=1.000e-06)",1e-06,0,1.1832239343336968e-08,2.3434653044783547e-09,0.28573499826156745,0.0,0,1.5520041573512183e-12,1.0631770482485885e-12,0,3.0,2.0,0,,,infeasible,3,2
0.19865422526166776,0.26339680185581094,0.1823216648903911,0.24876794574879907,0.1823216387936949,0.24876794588426232,0,3.7399764991382166e-08,0.07921366338868786,0,"optimal (map_res=7.921e-02, gibbs_res=3.740e-08)",0,-1,0.2158508965326335,"multistart_best_only | optimal (residual=2.159e-01, threshold=1.000e-06)",1e-06,0,2.5310527725898308e-08,1.7978986316543823e-08,0.29777308701589533,0.0,0,3.453925472432914e-12,2.2829201978075143e-11,0,3.0,4.0,0,,,infeasible,3,4
0.19865422526166776,0.2446083690443888,0.1823216648903911,0.230014698277135,0.1823216387936949,0.2300146982771254,0,9.821227943895936e-09,0.07381476669599882,0,"optimal (map_res=7.381e-02, gibbs_res=9.821e-09)",0,-1,0.17127735108464026,"multistart_best_only | optimal (residual=1.713e-01, threshold=1.000e-06)",1e-06,0,3.435029874281742e-08,1.4757049859757129e-07,0.23071457960192043,0.0,0,2.4566313755789336e-11,8.60386864614472e-12,0,3.0,5.0,0,,,infeasible,3,5
0.19865422526166776,0.40179379886495403,0.1823216648903911,0.5753413217568073,0.1823216387936949,0.5753380085429277,0,1.0155719486428364e-07,0.2417921912626852,0,"optimal (map_res=2.418e-01, gibbs_res=1.016e-07)",0,-1,0.36501931762215417,"multistart_best_only | optimal (residual=3.650e-01, threshold=1.000e-06)",1e-06,0,9.514393396688878e-09,4.720946429653276e-09,0.4179903236267836,0.0,0,7.093136667869894e-12,1.991220028903906e-12,0,3.0,6.0,0,,,infeasible,3,6
0.19865422526166776,0.22355139104787874,0.1823216648903911,0.1705572355470672,0.1823216387936949,0.1705572355464685,0,2.4286022025576075e-07,0.028343411706725028,0,"optimal (map_res=2.834e-02, gibbs_res=2.429e-07)",0,-1,0.1508591930500439,"multistart_best_only | optimal (residual=1.509e-01, threshold=1.000e-06)",1e-06,0,5.004935798972108e-08,2.483088098862332e-07,0.20924797061816858,0.0,0,6.3762065860908045e-12,9.592410194747114e-11,0,3.0,7.0,0,,,infeasible,3,7
0.26339680185581094,0.6400213752265185,0.24876794574879907,1.1644062177764365,0.24876794588426232,1.1644062177764358,0,1.4837976705336415e-07,0.4632795956346099,0,"optimal (map_res=4.633e-01, gibbs_res=1.484e-07)",0,-1,0.6594724443442049,"multistart_best_only | optimal (residual=6.595e-01, threshold=1.000e-06)",1e-06,0,1.7036327155569687e-09,1.1706001841300764e-07,0.7232854602699719,0.0,0,9.879677990384146e-12,8.636419510203428e-12,0,4.0,0.0,0,,,infeasible,4,0
0.26339680185581094,0.39322386648296365,0.24876794574879907,0.5822031088882179,0.24876794588426232,0.5822031088882179,0,3.3122965415408876e-08,0.1932170752814986,0,"optimal (map_res=1.932e-01, gibbs_res=3.312e-08)",0,-1,0.31060872572388976,"multistart_best_only | optimal (residual=3.106e-01, threshold=1.000e-06)",1e-06,0,1.5454967416130781e-09,7.213264300347105e-09,0.36241222783967264,0.0,0,1.192042435204014e-11,5.188709611354671e-10,0,4.0,1.0,0,,,infeasible,4,1
0.26339680185581094,0.2546840602864442,0.24876794574879907,0.2372791035371393,0.24876794588426232,0.23727906965369705,0,1.8567825581249968e-08,0.005489537001429263,0,"optimal (map_res=5.490e-03, gibbs_res=1.857e-08)",0,-1,0.22841777062544624,"multistart_best_only | optimal (residual=2.284e-01, threshold=1.000e-06)",1e-06,0,2.3529957976691456e-09,1.0309662697285811e-08,0.288389017016536,0.0,0,1.0146410924746799e-11,5.543258014135119e-12,0,4.0,2.0,0,,,infeasible,4,2
0.26339680185581094,0.19865422526166776,0.24876794574879907,0.1823216648903911,0.24876794588426232,0.1823216387936949,0,1.3706090655011373e-08,0.0004376678173633608,0,"optimal (map_res=4.377e-04, gibbs_res=1.371e-08)",0,-1,0.15928948561157674,"multistart_best_only | optimal (residual=1.593e-01, threshold=1.000e-06)",1e-06,0,1.8736194504026398e-08,3.0571398458223905e-09,0.19531639238001997,0.0,0,1.5892866620133124e-11,4.2437111358423415e-12,0,4.0,3.0,0,,,infeasible,4,3
0.26339680185581094,0.2446083690443888,0.24876794574879907,0.230014698277135,0.24876794588426232,0.2300146982771254,0,1.670942645211035e-08,0.03241780751510639,0,"optimal (map_res=3.242e-02, gibbs_res=1.671e-08)",0,-1,0.20844249036308593,"multistart_best_only | optimal (residual=2.084e-01, threshold=1.000e-06)",1e-06,0,1.0013805941434038e-08,1.0855028916376563e-08,0.25834461143330106,0.0,0,9.350412763765219e-12,9.904852464653735e-12,0,4.0,5.0,0,,,infeasible,4,5
0.26339680185581094,0.40179379886495403,0.24876794574879907,0.5753413217568073,0.24876794588426232,0.5753380085429277,0,4.712476989129505e-08,0.17220714638585913,0,"optimal (map_res=1.722e-01, gibbs_res=4.712e-08)",0,-1,0.3959428634295378,"multistart_best_only | optimal (residual=3.959e-01, threshold=1.000e-06)",1e-06,0,1.7559601773226763e-08,1.1887571683834592e-08,0.46628168563831884,0.0,0,3.883581599642896e-11,9.044201665487746e-12,0,4.0,6.0,0,,,infeasible,4,6
0.26339680185581094,0.22355139104787874,0.24876794574879907,0.1705572355470672,0.24876794588426232,0.1705572355464685,0,2.622382693239398e-07,0.010454221763947764,0,"optimal (map_res=1.045e-02, gibbs_res=2.622e-07)",0,-1,0.12790644118567854,"multistart_best_only | optimal (residual=1.279e-01, threshold=1.000e-06)",1e-06,0,1.1769295837319872e-08,2.0015160273483818e-07,0.18937013896584484,0.0,0,1.3758890973265465e-11,1.8453259879312195e-12,0,4.0,7.0,0,,,infeasible,4,7
0.2446083690443888,0.6400213752265185,0.230014698277135,1.1644062177764365,0.2300146982771254,1.1644062177764358,0,6.622366726409325e-08,0.46368988918675924,0,"optimal (map_res=4.637e-01, gibbs_res=6.622e-08)",0,-1,0.5893907260052166,"multistart_best_only | optimal (residual=5.894e-01, threshold=1.000e-06)",1e-06,0,5.96515359345288e-08,3.257278814008328e-10,0.8419612205387792,0.0,0,3.782231679903654e-11,2.6559946346600068e-12,0,5.0,0.0,0,,,infeasible,5,0
0.2446083690443888,0.39322386648296365,0.230014698277135,0.5822031088882179,0.2300146982771254,0.5822031088882179,0,1.4499220394139932e-08,0.17010825764529552,0,"optimal (map_res=1.701e-01, gibbs_res=1.450e-08)",0,-1,0.27096385723362715,"multistart_best_only | optimal (residual=2.710e-01, threshold=1.000e-06)",1e-06,0,3.1312904650631624e-09,2.4980802789372072e-11,0.27443560336407224,0.0,0,8.073218891424242e-13,5.5909571730176167e-14,0,5.0,1.0,0,,,infeasible,5,1
0.2446083690443888,0.2546840602864442,0.230014698277135,0.2372791035371393,0.2300146982771254,0.23727906965369705,0,2.269271406981462e-08,0.016309960011560848,0,"optimal (map_res=1.631e-02, gibbs_res=2.269e-08)",0,-1,0.17899676139314158,"multistart_best_only | optimal (residual=1.790e-01, threshold=1.000e-06)",1e-06,0,2.66321170009675e-09,1.252378315313977e-07,0.34695906646322966,0.0,0,4.173340492116534e-12,9.254583389118683e-11,0,5.0,2.0,0,,,infeasible,5,2
0.2446083690443888,0.19865422526166776,0.230014698277135,0.1823216648903911,0.2300146982771254,0.1823216387936949,0,2.7238732921626706e-07,0.00826168537398778,0,"optimal (map_res=8.262e-03, gibbs_res=2.724e-07)",0,-1,0.13154020890511747,"multistart_best_only | optimal (residual=1.315e-01, threshold=1.000e-06)",1e-06,0,3.841724224887605e-08,1.3469436370380894e-08,0.25866132367734285,0.0,0,2.1551857587616856e-11,5.267155999141396e-12,0,5.0,3.0,0,,,infeasible,5,3
0.2446083690443888,0.26339680185581094,0.230014698277135,0.24876794574879907,0.2300146982771254,0.24876794588426232,0,2.7366107463147328e-08,0.02768993432502612,0,"optimal (map_res=2.769e-02, gibbs_res=2.737e-08)",0,-1,0.1933431704500194,"multistart_best_only | optimal (residual=1.933e-01, threshold=1.000e-06)",1e-06,0,9.459298663339043e-08,3.551936640759669e-08,0.3699456394964918,0.0,0,3.820800646362103e-11,2.6654326644901813e-11,0,5.0,4.0,0,,,infeasible,5,4
0.2446083690443888,0.40179379886495403,0.230014698277135,0.5753413217568073,0.2300146982771254,0.5753380085429277,0,5.974488948250798e-08,0.18429870543489812,0,"optimal (map_res=1.843e-01, gibbs_res=5.974e-08)",0,-1,0.32964298619262244,"multistart_best_only | optimal (residual=3.296e-01, threshold=1.000e-06)",1e-06,0,9.459298663339043e-08,3.5800752262465426e-09,0.5397591072199106,0.0,0,3.820800646362103e-11,2.1538473210057254e-11,0,5.0,6.0,0,,,infeasible,5,6
0.2446083690443888,0.22355139104787874,0.230014698277135,0.1705572355470672,0.2300146982771254,0.1705572355464685,0,6.89595224528891e-09,0.0038064194215206154,0,"optimal (map_res=3.806e-03, gibbs_res=6.896e-09)",0,-1,0.12814210277790924,"multistart_best_only | optimal (residual=1.281e-01, threshold=1.000e-06)",1e-06,0,8.39058107250666e-08,7.729775058002111e-08,0.3313703820747311,0.0,0,9.717923886629432e-11,1.0419514062026699e-11,0,5.0,7.0,0,,,infeasible,5,7
0.40179379886495403,0.6400213752265185,0.5753413217568073,1.1644062177764365,0.5753380085429277,1.1644062177764358,0,4.153815859205975e-08,0.3136225579544941,0,"optimal (map_res=3.136e-01, gibbs_res=4.154e-08)",0,-1,0.5762788039041612,"multistart_best_only | optimal (residual=5.763e-01, threshold=1.000e-06)",1e-06,0,1.1784786959528275e-08,2.413563700571857e-10,0.7344085444565797,0.0,0,5.858985511263935e-12,2.4464342682816194e-12,0,6.0,0.0,0,,,infeasible,6,0
0.40179379886495403,0.39322386648296365,0.5753413217568073,0.5822031088882179,0.5753380085429277,0.5822031088882179,0,7.262342222785036e-08,0.07048901842086279,0,"optimal (map_res=7.049e-02, gibbs_res=7.262e-08)",0,-1,0.22279196567883444,"multistart_best_only | optimal (residual=2.228e-01, threshold=1.000e-06)",1e-06,0,5.007518921812004e-09,2.0020129813943373e-10,0.25404959651309283,0.0,0,1.2142660882776538e-12,2.2688391614557085e-13,0,6.0,1.0,0,,,infeasible,6,1
0.40179379886495403,0.2546840602864442,0.5753413217568073,0.2372791035371393,0.5753380085429277,0.23727906965369705,0,2.2674754532456727e-08,1.9467549623023978e-08,0,"optimal (map_res=1.947e-08, gibbs_res=2.267e-08)",0,-1,0.1921293502826733,"multistart_best_only | optimal (residual=1.921e-01, threshold=1.000e-06)",1e-06,0,1.0103357361199314e-08,1.8095730046770538e-08,0.3222854860213501,0.0,0,6.7921045127469396e-12,1.266721901678822e-11,0,6.0,2.0,0,5.215567463726216e-06,0.0008028922091608132,optimal_inaccurate,6,2
0.40179379886495403,0.19865422526166776,0.5753413217568073,0.1823216648903911,0.5753380085429277,0.1823216387936949,0,5.119842009353891e-08,4.1258059586775126e-08,0,"optimal (map_res=4.126e-08, gibbs_res=5.120e-08)",0,-1,0.14139792633020903,"multistart_best_only | optimal (residual=1.414e-01, threshold=1.000e-06)",1e-06,0,1.6316072693507073e-08,1.586156142804239e-08,0.20982785732194764,0.0,0,1.4704376520127974e-12,3.228196482632088e-12,0,6.0,3.0,0,0.00021436194137738188,0.0011423050101369717,optimal_inaccurate,6,3
0.40179379886495403,0.26339680185581094,0.5753413217568073,0.24876794574879907,0.5753380085429277,0.24876794588426232,0,2.888628490192097e-08,1.1342004453792833e-07,0,"optimal (map_res=1.134e-07, gibbs_res=2.889e-08)",0,-1,0.20759538565876073,"multistart_best_only | optimal (residual=2.076e-01, threshold=1.000e-06)",1e-06,0,1.1784786959528275e-08,2.2745253133193635e-08,0.30887974271530766,0.0,0,5.858985511263935e-12,1.3772496089027988e-11,0,6.0,4.0,0,9.263211836087921e-06,0.0022004293695064734,optimal_inaccurate,6,4
0.40179379886495403,0.2446083690443888,0.5753413217568073,0.230014698277135,0.5753380085429277,0.2300146982771254,1,4.456737634752691e-09,3.782902350871302e-09,0,"optimal (map_res=3.783e-09, gibbs_res=4.457e-09)",0,-1,0.16521369663525629,"multistart_best_only | optimal (residual=1.652e-01, threshold=1.000e-06)",1e-06,0,3.0035844462844592e-09,2.397230337873346e-08,0.2702543562202255,0.0,0,1.2493454582373454e-12,7.684216385877569e-12,0,6.0,5.0,0,0.0035909167983110744,0.004060211769103675,optimal_inaccurate,6,5
0.40179379886495403,0.22355139104787874,0.5753413217568073,0.1705572355470672,0.5753380085429277,0.1705572355464685,1,1.2870916160828686e-09,1.5863312041000572e-09,0,"optimal (map_res=1.586e-09, gibbs_res=1.287e-09)",0,-1,0.0882075581429685,"multistart_best_only | optimal (residual=8.821e-02, threshold=1.000e-06)",1e-06,0,5.863169526354265e-09,2.7626343585731887e-09,0.25361623067862193,0.0,0,9.462418106477486e-13,1.4978809790212206e-12,0,6.0,7.0,1,3.5857534250230485e-14,9.225494303110886e-13,optimal_inaccurate,6,7
0.22355139104787874,0.6400213752265185,0.1705572355470672,1.1644062177764365,0.1705572355464685,1.1644062177764358,0,2.690827620327535e-08,0.5460653637955287,0,"optimal (map_res=5.461e-01, gibbs_res=2.691e-08)",0,-1,0.6455954003586322,"multistart_best_only | optimal (residual=6.456e-01, threshold=1.000e-06)",1e-06,0,5.178234060527491e-08,1.033497915187839e-07,0.7768801061871251,0.0,0,1.0317276897080546e-11,7.58159918519486e-12,0,7.0,0.0,0,,,infeasible,7,0
0.22355139104787874,0.39322386648296365,0.1705572355470672,0.5822031088882179,0.1705572355464685,0.5822031088882179,0,8.90557505470066e-09,0.1945939295730271,0,"optimal (map_res=1.946e-01, gibbs_res=8.906e-09)",0,-1,0.3263344632341266,"multistart_best_only | optimal (residual=3.263e-01, threshold=1.000e-06)",1e-06,0,5.168488220840577e-08,2.955690843370294e-09,0.38264825733328156,0.0,0,1.0317303998125e-11,4.036150013589638e-12,0,7.0,1.0,0,,,infeasible,7,1
0.22355139104787874,0.2546840602864442,0.1705572355470672,0.2372791035371393,0.1705572355464685,0.23727906965369705,0,7.029995777272152e-08,0.10639274333766446,0,"optimal (map_res=1.064e-01, gibbs_res=7.030e-08)",0,-1,0.2216865009565685,"multistart_best_only | optimal (residual=2.217e-01, threshold=1.000e-06)",1e-06,0,5.421071057997323e-08,1.3585420716926933e-08,0.3050187939726842,0.0,0,6.879481299342939e-12,2.0036452743207734e-11,0,7.0,2.0,0,,,infeasible,7,2
