C1_source,C1_target,D_source,D_target,I_source,I_target,global_edge,global_status,local_edge,local_status,p_source,p_target,ppt_edge,ppt_status,source,target
0.26339680185581094,0.39322386648296365,0.24876794574879907,0.5822031088882179,0.24876794588426232,0.5822031088882179,0,"optimal (map_res=1.932e-01, gibbs_res=3.312e-08)",0,"multistart_best_only | optimal (residual=3.106e-01, threshold=1.000e-06)",4.0,1.0,0,infeasible,4,1
0.26339680185581094,0.2546840602864442,0.24876794574879907,0.2372791035371393,0.24876794588426232,0.23727906965369705,0,"optimal (map_res=5.304e-03, gibbs_res=1.126e-08)",0,"multistart_best_only | optimal (residual=2.238e-01, threshold=1.000e-06)",4.0,2.0,0,infeasible,4,2
0.26339680185581094,0.19865422526166776,0.24876794574879907,0.1823216648903911,0.24876794588426232,0.1823216387936949,0,"optimal (map_res=4.377e-04, gibbs_res=1.715e-09)",0,"multistart_best_only | optimal (residual=1.547e-01, threshold=1.000e-06)",4.0,3.0,0,infeasible,4,3
0.26339680185581094,0.2446083690443888,0.24876794574879907,0.230014698277135,0.24876794588426232,0.2300146982771254,0,"optimal (map_res=3.246e-02, gibbs_res=1.194e-08)",0,"multistart_best_only | optimal (residual=2.083e-01, threshold=1.000e-06)",4.0,5.0,0,infeasible,4,5
0.26339680185581094,0.40179379886495403,0.24876794574879907,0.5753413217568073,0.24876794588426232,0.5753380085429277,0,"optimal (map_res=1.720e-01, gibbs_res=1.982e-07)",0,"multistart_best_only | optimal (residual=3.867e-01, threshold=1.000e-06)",4.0,6.0,0,infeasible,4,6
0.26339680185581094,0.22355139104787874,0.24876794574879907,0.1705572355470672,0.24876794588426232,0.1705572355464685,0,"optimal (map_res=1.045e-02, gibbs_res=2.661e-07)",0,"multistart_best_only | optimal (residual=1.279e-01, threshold=1.000e-06)",4.0,7.0,0,infeasible,4,7
0.2446083690443888,0.6400213752265185,0.230014698277135,1.1644062177764365,0.2300146982771254,1.1644062177764358,0,"optimal (map_res=4.637e-01, gibbs_res=6.622e-08)",0,"multistart_best_only | optimal (residual=5.894e-01, threshold=1.000e-06)",5.0,0.0,0,infeasible,5,0
0.2446083690443888,0.39322386648296365,0.230014698277135,0.5822031088882179,0.2300146982771254,0.5822031088882179,0,"optimal (map_res=1.701e-01, gibbs_res=1.450e-08)",0,"multistart_best_only | optimal (residual=2.710e-01, threshold=1.000e-06)",5.0,1.0,0,infeasible,5,1
0.2446083690443888,0.2546840602864442,0.230014698277135,0.2372791035371393,0.2300146982771254,0.23727906965369705,0,"optimal (map_res=1.631e-02, gibbs_res=7.043e-09)",0,"multistart_best_only | optimal (residual=1.726e-01, threshold=1.000e-06)",5.0,2.0,0,infeasible,5,2
0.2446083690443888,0.19865422526166776,0.230014698277135,0.1823216648903911,0.2300146982771254,0.1823216387936949,0,"optimal (map_res=8.262e-03, gibbs_res=2.488e-07)",0,"multistart_best_only | optimal (residual=1.315e-01, threshold=1.000e-06)",5.0,3.0,0,infeasible,5,3
0.2446083690443888,0.26339680185581094,0.230014698277135,0.24876794574879907,0.2300146982771254,0.24876794588426232,0,"optimal (map_res=2.769e-02, gibbs_res=2.601e-08)",0,"multistart_best_only | optimal (residual=1.933e-01, threshold=1.000e-06)",5.0,4.0,0,infeasible,5,4
0.2446083690443888,0.40179379886495403,0.230014698277135,0.5753413217568073,0.2300146982771254,0.5753380085429277,0,"optimal (map_res=1.836e-01, gibbs_res=7.525e-08)",0,"multistart_best_only | optimal (residual=3.296e-01, threshold=1.000e-06)",5.0,6.0,0,infeasible,5,6
0.2446083690443888,0.22355139104787874,0.230014698277135,0.1705572355470672,0.2300146982771254,0.1705572355464685,0,"optimal (map_res=3.806e-03, gibbs_res=1.464e-07)",0,"multistart_best_only | optimal (residual=1.484e-01, threshold=1.000e-06)",5.0,7.0,0,infeasible,5,7
0.40179379886495403,0.6400213752265185,0.5753413217568073,1.1644062177764365,0.5753380085429277,1.1644062177764358,0,"optimal (map_res=3.136e-01, gibbs_res=4.154e-08)",0,"multistart_best_only | optimal (residual=5.763e-01, threshold=1.000e-06)",6.0,0.0,0,infeasible,6,0
0.40179379886495403,0.39322386648296365,0.5753413217568073,0.5822031088882179,0.5753380085429277,0.5822031088882179,0,"optimal (map_res=7.049e-02, gibbs_res=7.262e-08)",0,"multistart_best_only | optimal (residual=2.228e-01, threshold=1.000e-06)",6.0,1.0,0,infeasible,6,1
0.40179379886495403,0.2546840602864442,0.5753413217568073,0.2372791035371393,0.5753380085429277,0.23727906965369705,0,"optimal (map_res=2.165e-08, gibbs_res=2.587e-08)",0,"multistart_best_only | optimal (residual=1.921e-01, threshold=1.000e-06)",6.0,2.0,0,optimal_inaccurate,6,2
0.40179379886495403,0.19865422526166776,0.5753413217568073,0.1823216648903911,0.5753380085429277,0.1823216387936949,0,"optimal (map_res=4.133e-08, gibbs_res=5.240e-08)",0,"multistart_best_only | optimal (residual=1.223e-01, threshold=1.000e-06)",6.0,3.0,0,optimal_inaccurate,6,3
0.40179379886495403,0.26339680185581094,0.5753413217568073,0.24876794574879907,0.5753380085429277,0.24876794588426232,0,"optimal (map_res=1.144e-07, gibbs_res=3.230e-08)",0,"multistart_best_only | optimal (residual=2.076e-01, threshold=1.000e-06)",6.0,4.0,0,optimal_inaccurate,6,4
0.40179379886495403,0.2446083690443888,0.5753413217568073,0.230014698277135,0.5753380085429277,0.2300146982771254,1,"optimal (map_res=3.748e-09, gibbs_res=4.390e-09)",0,"multistart_best_only | optimal (residual=1.652e-01, threshold=1.000e-06)",6.0,5.0,0,optimal_inaccurate,6,5
0.40179379886495403,0.22355139104787874,0.5753413217568073,0.1705572355470672,0.5753380085429277,0.1705572355464685,1,"optimal (map_res=1.622e-09, gibbs_res=1.333e-09)",0,"multistart_best_only | optimal (residual=8.821e-02, threshold=1.000e-06)",6.0,7.0,0,optimal_inaccurate,6,7
0.22355139104787874,0.6400213752265185,0.1705572355470672,1.1644062177764365,0.1705572355464685,1.1644062177764358,0,"optimal (map_res=5.461e-01, gibbs_res=2.691e-08)",0,"multistart_best_only | optimal (residual=6.456e-01, threshold=1.000e-06)",7.0,0.0,0,infeasible,7,0
0.22355139104787874,0.39322386648296365,0.1705572355470672,0.5822031088882179,0.1705572355464685,0.5822031088882179,0,"optimal (map_res=1.946e-01, gibbs_res=8.906e-09)",0,"multistart_best_only | optimal (residual=3.175e-01, threshold=1.000e-06)",7.0,1.0,0,infeasible,7,1
0.22355139104787874,0.2546840602864442,0.1705572355470672,0.2372791035371393,0.1705572355464685,0.23727906965369705,0,"optimal (map_res=1.064e-01, gibbs_res=4.007e-08)",0,"multistart_best_only | optimal (residual=2.262e-01, threshold=1.000e-06)",7.0,2.0,0,infeasible,7,2
0.22355139104787874,0.19865422526166776,0.1705572355470672,0.1823216648903911,0.1705572355464685,0.1823216387936949,0,"optimal (map_res=4.014e-02, gibbs_res=2.847e-08)",0,"multistart_best_only | optimal (residual=1.392e-01, threshold=1.000e-06)",7.0,3.0,0,infeasible,7,3
0.22355139104787874,0.26339680185581094,0.1705572355470672,0.24876794574879907,0.1705572355464685,0.24876794588426232,0,"optimal (map_res=1.145e-01, gibbs_res=1.718e-08)",0,"multistart_best_only | optimal (residual=2.070e-01, threshold=1.000e-06)",7.0,4.0,0,infeasible,7,4
0.22355139104787874,0.2446083690443888,0.1705572355470672,0.230014698277135,0.1705572355464685,0.2300146982771254,0,"optimal (map_res=9.956e-02, gibbs_res=3.210e-08)",0,"multistart_best_only | optimal (residual=2.178e-01, threshold=1.000e-06)",7.0,5.0,0,infeasible,7,5
0.22355139104787874,0.40179379886495403,0.1705572355470672,0.5753413217568073,0.1705572355464685,0.5753380085429277,0,"optimal (map_res=2.710e-01, gibbs_res=3.505e-07)",0,"multistart_best_only | optimal (residual=3.560e-01, threshold=1.000e-06)",7.0,6.0,0,infeasible,7,6
